LogS-GSE
-1.5630000000000002
0.9600000000000001
0.762
0.58
-0.04600000000000004
0.8679999999999999
-0.25
-0.7150000000000001
-1.8850000000000002
0.524
-2.463
-3.5870000000000006
-1.2100000000000002
-3.1100000000000003
-4.17
-3.63
-2.46
1.1400000000000001
-2.427
-4.93
-5.6419999999999995
-0.905
-4.44
-4.235
-4.6
-3.83
-1.992
-2.315
-3.3800000000000003
-2.375
-2.71
-0.6970000000000001
0.14200000000000013
-0.964
1.955
0.8560000000000001
0.9500000000000002
-0.2549999999999999
-1.14
-3.0040000000000004
-4.282
-2.9699999999999998
-0.1200000000000001
-1.87
-5.39
-2.025
1.8250000000000002
-1.9649999999999999
-1.4000000000000001
-1.09
-7.465000000000001
-8.24
-6.71
-7.53
-4.115
-6.73
-7.6419999999999995
-3.8040000000000003
-6.545
-0.725
-3.73
-4.77
-2.5
-1.1500000000000001
-1.312
1.55
0.93
-3.17
-2.465
-4.54
-3.27
-0.8999999999999999
-2.94
-2.66
-2.2
-2.08
-3.5100000000000002
-3.3800000000000003
-3.659
-1.705
-0.1609999999999998
-2.01
-3.3425000000000002
-1.47
-1.2800000000000002
-0.77
-4.220000000000001
2.1020000000000003
-5.08
-2.285
-1.52
-3.15
-3.17
-0.2100000000000002
-1.4700000000000002
-3.94
-2.0050000000000003
-1.695
-3.825
-3.655
-2.9850000000000003
-0.30999999999999994
-1.475
-2.75
-2.91
-0.11699999999999977
-3.0199999999999996
-4.36
1.8599999999999999
-0.5830000000000002
1.5070000000000001
-1.35
-2.656
-2.458
-2.71
-2.125
-5.835
-0.79
-0.2250000000000001
-3.5100000000000002
-3.825
-1.3319999999999999
-0.1409999999999998
-1.585
-1.46
-1.25
-2.532
-0.7933333330000001
1.76
-5.899
-4.17
-2.185
-1.425
-1.6400000000000001
-2.665
-2.218
-1.7950000000000002
-1.8800000000000001
-0.5499999999999999
-3.5709999999999997
-4.19
-3.696
-1.2550000000000001
-3.61
-2.67
-1.4000000000000001
-1.85
-3.0
-4.7
-4.68
-3.3499999999999996
-3.2800000000000002
-2.9610000000000003
-2.9
-3.67
-4.654999999999999
-3.45
-1.445
-2.21
-0.69
-3.5500000000000003
-2.1870000000000003
-0.07499999999999973
-0.24199999999999955
-0.63
-0.7130000000000001
0.558
1.1199999999999999
0.8700000000000001
-1.1099999999999999
-1.6300000000000001
-5.49
-2.0100000000000002
-5.28
-1.913
-2.05
-2.4450000000000003
-2.84
1.37
-4.263
-1.725
-2.955
0.31800000000000006
-4.675000000000001
-2.79
-4.9879999999999995
-2.67
-0.21000000000000002
-0.32999999999999985
0.2450000000000001
-0.8419999999999999
-0.18699999999999994
-2.705
0.83
-6.508
-4.324999999999999
-4.3549999999999995
-3.555
2.07
-1.81
-3.9
0.398
-3.12
0.67
-4.3549999999999995
-3.2399999999999998
-2.75
-5.135000000000001
-6.7700000000000005
-2.3150000000000004
-5.5600000000000005
-3.11
-3.31
1.37
-4.03
-3.6
-1.8400000000000003
-3.7433333333333327
-2.48
-1.7149999999999999
-3.6550000000000002
-3.4350000000000005
-3.08
-2.54
-5.08
-3.1550000000000002
0.8960000000000001
-0.08999999999999997
-2.696999999999999
-2.44
-1.82
-5.069999999999999
-2.3649999999999998
-4.725
-4.59
-5.2749999999999995
-5.08
-4.8
-3.59
-2.61
-2.2
-3.29
-4.404999999999999
-1.995
-2.085
-5.973000000000001
-4.4399999999999995
-3.99
-4.648000000000001
-4.995
-3.31
-5.1899999999999995
-9.725
-2.028
-2.04
-4.409999999999999
-3.66
-2.135
-3.355
-2.77
-4.69
-3.01
-3.22
-2.5
-2.105
-6.345000000000001
-2.4699999999999998
-5.17
-5.16
-2.58
-10.75
-0.41999999999999993
-4.5665
-5.51
-2.8950000000000005
-1.3199999999999998
-3.468
-3.15
-5.41
-2.305
-1.2200000000000002
-3.9899999999999998
0.29000000000000004
-2.49
-2.09
-4.82
-1.065
-3.5100000000000002
-3.9499999999999997
-5.76
-0.575
1.09
-4.62
-2.2649999999999997
-4.37
-3.4380000000000006
-2.71
-3.3
-4.005000000000001
-3.17
-3.8400000000000003
-2.2399999999999998
-3.08
-3.7009999999999996
-2.25
-3.36
-3.84
-3.141
-3.17
-0.63
-0.51
-3.415
-5.42
-3.0900000000000003
-3.66
-4.95
-2.1550000000000002
-6.98
-2.21
-6.263999999999999
-3.1500000000000004
-3.31
-3.96
-2.25
-3.8
-2.0500000000000003
-1.855
0.20999999999999996
-4.25
-3.0700000000000003
-4.23
-2.625
-2.9699999999999998
-3.25
-2.66
-5.1530000000000005
-1.795
-2.683
-4.59
-3.6
-1.624
-7.7299999999999995
-3.99
-3.585
-10.09
-4.3100000000000005
-1.145
-4.5
-3.345
-9.78
-5.13
-8.6
-5.01
-4.58
-2.84
-2.67
-1.88
-1.7545000000000002
-4.2700000000000005
-5.9825
-6.619999999999999
-6.475833333333332
-6.09
-6.43
-3.1100000000000003
-4.68
-3.3899999999999997
-4.915
-4.17
-1.3150000000000002
-4.6
-2.56
-2.6799999999999997
-3.955
-4.03
-3.19
-3.5700000000000003
-1.15
-1.59
-2.23
-3.84
-3.44
-4.0825
-4.105
-2.49
-3.0700000000000003
-4.3725000000000005
-3.3000000000000003
-3.525
-1.6350000000000002
-1.355
-2.025
-1.1350000000000002
-0.725
-0.050000000000000155
-2.0549999999999997
-1.32
-0.10999999999999999
-1.84
-1.345
-1.57
-0.14000000000000007
-1.2750000000000001
-2.46
-3.0
-7.245
-3.46
-4.13
-4.981999999999999
-8.695
-1.181
-2.6950000000000003
-1.895
-1.8000000000000003
2.27
-4.75
-1.5599999999999998
-2.5200000000000005
-4.42
0.16999999999999998
-1.595
-0.3400000000000001
1.6500000000000001
-2.8099999999999996
-0.14500000000000002
-0.07999999999999985
-0.28500000000000003
1.207
-0.1499999999999999
-3.545
-2.3440000000000003
-0.5839999999999999
-1.1900000000000002
-0.09599999999999986
2.32
-1.6109999999999998
-0.5
-1.24
-0.1549999999999998
0.55
0.9100000000000001
0.07499999999999996
-2.18
-1.8099999999999998
-2.49
0.8599999999999999
0.514
-0.21099999999999985
1.07
-0.22999999999999998
-0.823
0.627
-1.2020000000000002
-0.1499999999999999
-3.5600000000000005
-4.104
-4.52
-2.04
-1.26
-2.685
-6.11
-0.6119999999999999
-1.225
-3.2800000000000002
-1.81
-2.9
-3.305
-0.85
-3.0500000000000003
-4.07
-2.172
-2.875
-4.085
-8.58
-5.125
-5.275
-7.381
-4.385
-3.325
-4.866
-2.0300000000000002
-3.505
-3.76
-3.465
-1.2799999999999998
-1.498
-4.043
-0.5040000000000002
-0.62
0.7210000000000001
-1.9689999999999999
-3.54
-1.525
-0.57
-2.7070000000000003
-1.8550000000000002
-3.96
-2.85
-1.695
-2.136
-1.8900000000000001
-0.47
-0.33999999999999986
-0.9849999999999999
-3.7525
-1.4649999999999999
-1.4249999999999998
-0.029999999999999805
-3.47
-2.6550000000000002
-1.8050000000000002
-0.607
0.716
-0.7580000000000005
1.637
-0.375
1.602
1.87
1.71
0.9520000000000002
-1.3279999999999998
-2.076
-4.075
-1.8850000000000002
-0.5065999999999999
0.25
-0.2689999999999999
-0.30000000000000004
-1.3430000000000004
0.28
0.67
0.23399999999999999
-0.6659999999999999
-2.197
-1.075
0.578
-0.92
-0.8339999999999999
1.9
-3.8619999999999997
1.06
0.668
-3.59
-2.0949999999999998
-1.46
0.8100000000000002
-5.254
-1.6400000000000001
-0.18599999999999994
-0.8599999999999999
-2.505
-4.335
-2.383
-5.505
-1.915
-1.1800000000000002
-1.585
-2.35
-4.38
-2.2800000000000002
-1.44
0.86
0.902
-0.8619999999999998
2.052
-2.975
0.42800000000000005
1.72
-2.93
-2.625
-3.9299999999999997
-2.6580000000000004
-3.18
-2.9930000000000003
-2.8659999999999997
-2.2
-4.3100000000000005
-2.981
0.2500000000000002
-0.29000000000000004
-1.508
-3.48
-2.895
-0.3699999999999999
-8.66
-5.488
-7.720000000000001
-7.14
-3.0199999999999996
-4.23
1.6840000000000002
-3.3899999999999997
-2.6399999999999997
0.24
-1.0979999999999999
0.5750000000000001
-2.1959999999999997
-2.8600000000000003
-1.916
-2.16
-2.0919999999999996
-2.58
-1.42
-2.246
-0.06199999999999983
-0.18800000000000003
-1.085
-1.19
0.785
-4.369999999999999
-2.56
0.83
-0.42000000000000015
-4.45
-2.067
-2.8609999999999998
-1.0580000000000003
-2.262
-1.2429999999999999
-2.043
1.6580000000000001
-2.215
-4.19
-2.51
-6.34
-2.85
-0.42000000000000015
-0.8999999999999999
-2.2569999999999997
1.97
0.09329999999999994
-1.0579999999999998
-3.0300000000000002
0.5720000000000001
-6.2
0.72
-4.375
-3.71
-1.81
-2.17
-5.83
-4.16
-2.06
0.7050000000000001
-9.1
-4.99
-5.2
-3.5999999999999996
-3.335
-4.46
-3.37
-10.578
-4.12
-4.390000000000001
-4.6850000000000005
-4.1075
-2.5
-3.115
-3.1799999999999997
-4.63
-2.1399999999999997
-1.44
-2.3449999999999998
-5.47
-4.11
-2.2600000000000002
-1.9100000000000001
-4.515000000000001
-2.9
-4.24
-1.1800000000000002
0.7
-3.955
-4.670000000000001
-4.835
-4.27
-5.8229999999999995
-2.1
-5.484999999999999
-4.39
-2.9699999999999998
-3.722
-2.465
-4.545
-4.529999999999999
0.72
-4.779999999999999
-3.7
-5.52
-2.9699999999999998
-6.88
-5.42
-2.8200000000000003
-4.82
-8.05
-1.0699999999999998
-6.45
-7.24
-1.35
-5.720000000000001
-2.05
-2.035
-3.995
-3.8299999999999996
-6.540000000000001
-4.529999999999999
-2.84
-6.035
-4.77
-2.21
-1.2200000000000002
-1.1400000000000001
-1.0699999999999998
-0.30000000000000016
-2.75
